pathway,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_147,Sample_148,Sample_149,Sample_150,Sample_151,Sample_152,Sample_153,Sample_154,Sample_155,Sample_158,Sample_159,Sample_160,Sample_161,Sample_162,Sample_163,Sample_164,Sample_165,Sample_166,Sample_167,Sample_168,Sample_169,Sample_170,Sample_171,Sample_172,Sample_173,Sample_174,Sample_175,Sample_176,Sample_177,Sample_178,Sample_179,Sample_180,Sample_181,Sample_182,Sample_183,Sample_184,Sample_185,Sample_186
P42-PWY,19224.909966616913,25603.58259124138,24015.132577372377,19920.27708,24758.18465426359,24354.250164095818,19789.015613564345,18988.583520640135,23447.367576243967,24557.741818238548,24141.687865754888,25396.904098144067,24310.36519366183,20963.027402528027,22908.45978037975,22898.77841779523,21265.809817248635,15541.045120607068,22867.85725057999,23727.908484438172,19528.675398029325,25355.35180503058,21422.51853095972,19472.160861589837,26918.641428265797,29878.769560739504,25700.917753078364,19824.636481094887,20936.689064346243,26850.01443,19078.54945002256,18268.607735531805,25135.868155618442,28577.70289754836,26018.52656850754,21963.206268111022,20107.955421710594,20882.693001193347,17759.68585969195,19054.236896779275,21585.772109975456,22722.16876590401,20718.818925837906,18181.16019173502,19364.799104928086,23306.908259862765,22807.336912702853,20466.980928364024,27321.414886659782
P441-PWY,2799.0784714743445,3092.7835663689752,3037.506744,2277.931967358039,3341.6266890580064,2434.317803272001,2592.1885547353018,2898.5279635276315,2507.489485287179,2987.9113026954747,2570.228952412283,2975.37943,2616.9434839091673,2932.8601577450313,4196.4137530385315,2993.7875885291705,2202.280540422228,1544.9989907933361,2515.261041,2251.403713836219,3088.0011467933955,2244.3798372205856,2975.8764575047426,2101.849110951438,2976.823566712755,4580.228285627428,4371.458481980765,2941.2833779231196,2610.8911557285437,3255.298438644224,2272.695905,2157.637996,2778.8631556862283,2169.2157359550824,3053.8958609097235,2507.9028134838923,2686.8197880513644,2565.6886742225365,2066.3552909982673,2231.1160822861048,2287.517677315607,2915.9227994794437,2152.3899610950994,3229.4689759469957,2203.237064910086,2627.1397934812535,2129.055959637247,1694.9643573744568,3846.042060052374
P461-PWY,401.0401250706717,1124.4369490578115,305.51696166694825,363.7783985250047,933.4556086,388.3828564051581,503.8586139980043,271.2229605612085,539.1882028809223,238.58851450402565,481.5697081490408,380.3566743372107,274.12099318611524,576.9146795356763,1895.0270431638407,686.5228127992467,717.9115502182345,1036.4534500334428,579.3650671965523,305.28216026685305,371.0319747351453,435.30518241191106,348.28937110130386,445.46214099782725,688.7307756222401,635.9519180192483,675.1814077074464,534.1368009253225,463.5278255210849,642.0497966006841,238.0723815043152,398.0725012,392.1515092718881,486.9423025176837,689.1471790163988,682.9525292651538,945.2797223064086,394.6888607258375,425.6052479054155,336.3637007,352.55316078534184,501.22764674745054,504.9949497401466,401.71273435830665,281.2824930788445,470.27440221444994,289.73316785697807,2627.0081130406184,835.0801337347887
P562-PWY,215.6501955507758,176.36111655252967,207.06780779289886,150.3650141281893,209.1104931299208,236.1557741205348,222.87283405756023,89.82621436,224.68411893466964,133.39394475369087,233.03549934808265,237.52937423043068,230.7482006,248.3540482986249,179.9060008626464,169.1731700238027,135.07417094345263,135.73425429385716,124.8884398617348,117.2910474526432,104.6351479219159,148.3271118128961,224.09657843182524,98.42787893218369,174.11484468585948,160.0881281583847,149.2670367825428,181.6785115651537,125.21719508476541,161.44359353048367,98.26068226185062,129.8651068379969,182.70724142223438,164.0322821139988,291.9688456176948,132.48259892590477,121.92633763504425,144.01644656758765,133.41735103717576,92.37120334530798,139.6639086563625,211.50602536205807,130.04658887056962,190.83108324927048,119.39085683313512,140.88240729977582,84.65088287,137.1062814,183.07907601685537
PANTO-PWY,14572.830291923063,18285.10349541518,17627.11717363084,15304.30113808049,18340.52878129138,17869.316067071093,14464.484386018223,14205.851202376549,16924.362356536127,17209.421158965848,17486.172837194255,18796.40025163804,17714.633437694538,14651.171561571633,17541.009433697138,16716.629673093943,16074.55443517147,11620.944882071635,17043.298324215008,17976.555763721466,15376.400246778305,19612.63044714929,15549.439008032135,14379.507164338575,19620.883694420914,22396.398893814036,18563.655395568792,14409.329169660348,14845.108226793003,19356.56018157317,14779.062502063545,12763.08196112011,19553.40846,20799.728249904376,19125.77842321191,16070.98449487843,14678.251506180559,16016.829097662829,14667.172479271729,14198.763316924467,15849.698741190616,16818.50136060468,16087.752705051922,13904.268633426369,14112.690983462162,17231.935654567867,17273.150957912163,16355.58181324497,20997.34410652937
PANTOSYN-PWY,17056.46040639421,20858.685227349335,19824.822597843555,17258.03269226136,20607.25167,20356.77512475116,16643.47127776565,16349.62302,19344.830625847557,19907.016805667292,19750.77656584284,21014.944640327354,19798.967151255994,16824.55355177944,20074.03844846273,18780.73752120338,18002.99270362201,13198.42815613985,19131.80477258371,20306.863019238197,17324.272138141496,22302.081650011525,17821.54207792818,16715.250345570534,22710.863819412967,25586.69548803892,21149.909322399162,16502.454393650885,17178.25581854245,22193.988131665523,16524.63634679448,14588.391405148697,21896.857049368373,23718.12103,21628.99631,18352.749236938034,16940.23301,18539.46966506293,16831.09330490909,16135.956843162634,18210.12018377957,19318.263000778825,18507.440660718185,16150.606463912136,15999.606419707088,19499.007517802132,19493.35464517819,18060.346149532495,23819.267050870392
PCPDEG-PWY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22922767547857,0,0,0,0,0,0,0,0,15.055572551749014,0,0,0,7.675437027884586,13.16866864302092,0,0,0,0,0,0,0,0,3.881095491626642,0,0,0,14.079386141821315,0,0,0,0,0,0
PENTOSE-P-PWY,6640.826577566567,8682.210003578348,7138.0261488074575,5771.929027,8279.382603,7066.299067638368,6668.325339824215,5976.710225237845,7079.509576078716,7854.955783424164,7872.318582374916,7206.015867226695,6782.298595613811,7344.348858342748,9877.382633187732,7044.079096,5769.7744769905485,6470.2680127006115,7014.060477459004,8354.645440862256,6122.830832927557,8040.698112952861,7337.870249095344,7843.299997260946,10365.046605454285,8871.501329161443,7658.479685556309,5540.792239497611,7221.8960676481865,8466.364672079488,5230.590673691553,5975.544967507214,7061.926117306222,9233.058409,7993.299799,6313.8979518981805,7248.204627925521,6586.007704691045,7211.080901814577,5838.509991151542,6608.317714091789,7774.813489912916,6435.809471381634,4581.003199054728,5795.859343791345,6605.400311702253,6137.321314890612,7440.218546549824,8352.020683846999
PEPTIDOGLYCANSYN-PWY,25202.771666989047,27973.210345571682,27036.97420203917,22874.255444418144,26800.422949832704,26602.166130177167,22732.791670460738,20974.13919,27963.719338567305,26873.374640343765,26935.07835795767,27733.691876302884,26527.143883914883,23123.40859943919,26434.299759701047,24989.044444083764,22953.51997769721,17971.207016506993,24455.453617702962,27005.887197575226,22438.582348993423,30215.612747412568,25091.775154001505,23259.37073264149,31423.137801833924,33322.59749831468,28927.980332590094,22290.561351407006,23209.37307812807,30694.00473958588,22110.843186412316,20525.82137833209,28902.494154258868,31201.970125200318,27914.563484729886,23900.84138134527,23377.120133366563,24081.613199246487,23283.589105049203,20873.53398359403,23699.90629078145,25431.494682284556,23837.86047650517,22829.325933703636,21646.628805511522,25832.377187748036,25709.253449792515,22892.722586870328,32445.222853226962
PHOSLIPSYN-PWY,20211.85759383281,23365.859716091854,21677.769384891923,18805.43094235685,22575.558177681127,21608.009276799665,18609.13817126437,17669.891075302403,21971.635074267448,22066.64924940854,21998.594831849277,22007.897634017994,21236.52632840504,18911.414407202978,23840.51564109382,20447.244987560833,18855.462501621965,15877.74263,20357.364550574996,22903.139860533018,18596.206853631465,24290.57828,20328.660766443856,19130.863254908396,26815.08040180913,27830.238971414354,23717.78577301249,17789.76727468674,19107.071809491736,25085.680446514747,17571.087809268807,16614.71511915688,23343.10445,25166.255235997407,23805.094744833666,20257.255508052705,20271.071959339442,20439.593200432348,19213.99909575846,16876.90611,19253.092245622665,21110.016321259423,19626.839846705992,18567.73507703048,17373.882020962945,20875.14045245681,20687.151955253663,20157.54657691472,25925.26892114759
POLYAMINSYN3-PWY,792.2341098,501.30525024746464,455.72124359814956,844.8902662396017,1083.136374294331,609.7888748673016,649.0362736623056,649.5173325406437,886.4979516030439,701.7714665146908,669.2732111893605,824.8871560199825,736.6769408729953,662.1931971636659,871.1579705,697.2163852862052,583.1028082588606,492.8300525117167,690.4116763055289,958.9467181,1087.104911844846,851.2193293646669,790.5567132156868,430.6338972877427,718.1601987162253,715.3268795771651,670.7705533607691,463.3401228938831,401.26625775503567,740.8851596731733,485.7567485,494.4023299352811,607.9706156589089,500.7345459460553,1043.5228386112872,696.3335085156302,750.4012122111976,568.1053105877456,606.3231298984631,279.5138322184973,318.6500143150806,534.2247374880675,393.2113502182939,512.2761465459013,567.5890419143486,577.1964353122054,582.1175419139726,564.0019268745154,270.77995796131626
POLYAMSYN-PWY,1701.5321582621957,1409.1778591729317,1484.942897,1570.7592232030347,1859.7685044670686,1567.6076395200346,1475.5768570515904,1571.2085931272616,1769.9438774367284,1698.8750614187475,1559.2412047022237,1502.630333986535,1751.9613421259917,1520.3883816163388,2009.090290201903,1359.1923460192854,1184.3449860121952,1208.3556444562926,1354.248520933956,1821.479247337403,1789.230395329415,1570.5811161907636,1492.388821857848,1239.8492010498421,2021.8718063140627,1857.8048609416376,1950.7994561874382,1269.616922993688,1301.849999206567,1701.5201162807573,1231.7491663562878,1124.1269080030172,1782.5244608485707,1429.0370703822073,1954.2628063052778,1623.560492316536,1885.5851786200792,1478.5784780197093,1673.5886023849182,1030.1768253528596,1378.6027108109931,1185.3173114157876,1032.6858580673554,1248.7577791306824,1230.5502727051542,1287.8340354429065,1219.227453555491,1258.8276094017913,1810.9738654010146
POLYISOPRENSYN-PWY,20559.89660129667,25631.652847134057,24226.990952121392,20526.12378215286,25063.496558152212,23955.196971913596,19864.769568554188,19098.74068279174,24446.81451,24198.023717323194,24569.873537256688,25589.80937832461,24024.634391595093,21025.699021608998,24598.030196649084,22857.067812847123,21454.88239079037,16798.98533336331,22881.821746838927,25047.675571485324,20469.44729546642,26543.49559034609,22325.037181600095,20029.51914202508,28154.89765018311,29797.55229508529,26120.05577933118,19531.897247593308,20775.15621135088,27551.368242358232,20039.140263512883,18555.593484221226,25960.70828,28039.674182353043,25827.419242517688,21707.912906758862,21385.99556676647,20825.591373650215,19637.019188553342,18981.034429426254,21487.222099186754,22986.730804037237,21005.26457448761,18787.022270634672,19325.76806924725,23264.93510277184,23283.40389,21830.196447512968,28160.207189185323
PPGPPMET-PWY,16695.130292256297,21424.176358389643,20017.96851486732,16704.33429798055,20650.781437659258,19247.06550852109,16366.980035023505,15806.184400719625,18947.458520532084,20422.71821724542,20284.738564381158,20849.45170066981,18870.42825719057,17250.20841038601,21434.544495465077,18709.29031088126,16468.245406862756,14260.897155270082,18391.251915264333,21063.70484345758,16921.826883220063,21721.968575929142,18340.497966104274,16740.769740870324,23606.52542926902,24617.671872690058,21871.643980982702,16077.176146497333,16997.434552739294,23360.50719641792,16071.97369506168,15305.877581397894,21247.923358253454,23437.166876746123,20597.57407071817,18235.809993255043,18418.972973532476,17266.962702035373,16536.565942842983,15713.308260709358,17435.746807680895,19424.118082377478,17065.33732157872,15236.132719223726,15761.062933786372,18125.65998562581,18737.99805080289,17642.05206295512,23534.266254942788
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,515.6863433,264.53719808914104,212.80116141883957,164.07835711074168,235.59888388027724,287.0267293741128,216.70218700270757,420.7849042312591,529.1804367242477,333.69967947674223,223.5738971752814,388.42961410131403,303.08626763628445,350.21430542117247,240.68769999216212,511.87840687817766,251.33177080742277,219.0454634613374,242.15649397083573,237.01723357328586,228.9509850321981,531.8638442964283,465.68581543238923,319.6674142057156,533.3306073967909,509.2448547,382.91400833742597,319.1339790445252,257.5413694,429.1753659051762,206.32722438210425,327.8521054739824,379.29608635767244,435.6654002611615,376.8302491561813,495.33763581442025,334.0144834498166,216.1297760414173,450.9670360846395,342.1214406429659,379.5445934,483.2273862453811,317.0309161390005,634.1274664617109,405.3853486365359,236.86713723606098,325.8286218728795,181.89268449524778,364.30354932070117
PWY-1042,31673.042668018723,32925.890666944964,31689.73175990413,27363.846722249462,31293.577428648194,32367.344898626536,27713.068551557808,25909.344506679765,32940.344768934665,32475.698558312342,31647.13942368273,32341.72299640808,31504.80270367393,27373.36999884754,31365.039296362786,29529.257187479125,27529.88160251309,21476.884724095846,28778.73882603967,30910.19222749923,26394.086070316167,35193.185717478766,29766.901487953586,27782.921786841827,37426.413816835295,41582.80829187111,34492.34744514283,26455.70208,27821.802504749732,36466.24273252011,25450.17976160751,24504.44755938025,33881.473216284314,35777.79079703156,32792.19417,27809.615671712836,28198.247097452593,29906.73415418139,28738.917932392058,24428.111373045333,28450.926378299868,30001.144859645254,28406.707634701812,27748.58131808381,25738.45974169107,30469.699547688357,29948.853000822237,27597.717499244365,37516.636400718635
PWY-1269,11653.788902146145,15986.192330955506,14971.29337613677,13075.783437169273,16164.733093320898,14839.186153272693,11774.374710813567,12103.820058532858,13742.094668025771,15608.234433673359,15652.71986931829,16107.984682327355,14879.02811583939,12739.135195919327,16850.860156857987,14316.39849794315,13818.179361416276,10831.772325811453,14883.538192404363,16690.93664440847,13435.483810506174,16260.950890615573,13733.274803876691,12529.364348336865,17241.010623840913,19034.83639776997,15618.447971271009,11153.51460814593,13017.763322243298,16730.584361449615,12712.79654575356,11437.621625584059,15523.671694860865,18461.916826661953,16650.911285913022,13183.713602479747,13326.740431642746,13445.165458901085,12057.750489226382,11984.932597276435,14196.738129400266,14568.336541684692,13623.309854576808,9621.653888035837,11633.738190038628,13951.132686098326,14588.208972482844,14801.50940036237,16778.13976253325
PWY-1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.084503998854481,0,0,0,0,0,2.701381064757023,0,0,7.995561030345885,0,0,0,5.134482718,7.899888777853517,0,0,0,0,0,0,0,0,5.828476306797824,0,0,0,7.831398371316064,0,0,0,0,0,0
PWY-1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7043073341094297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.800036984421748,0,0,0,0,0,2.479972692780072,0,0,11.106041554699175,0,0,0,5.556323478559266,10.069368659866992,0,0,0,0,0,0,0,0,10.408418023989338,0,3.8424154390474743,0,10.542800427912649,0,0,0,0,0,0
